Provincia de residencia,Causas (lista reducida),Sexo,Edad,Total,Tipo de causa,Enfermedad
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 45 a 49 años,1,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 50 a 54 años,2,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 55 a 59 años,1,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 60 a 64 años,6,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 65 a 69 años,3,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 70 a 74 años,7,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 75 a 79 años,12,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 80 a 84 años,18,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 85 a 89 años,27,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 90 a 94 años,29,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Ambos sexos,De 95 años y más,12,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,Todas las edades,50,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,Menores de 1 año,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 1 a 14 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 15 a 29 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 30 a 39 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 40 a 44 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 45 a 49 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 50 a 54 años,1,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 55 a 59 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 60 a 64 años,2,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 65 a 69 años,3,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 70 a 74 años,4,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 75 a 79 años,7,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 80 a 84 años,9,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 85 a 89 años,6,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 90 a 94 años,15,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Hombres,De 95 años y más,3,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,Todas las edades,68,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,Menores de 1 año,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 1 a 14 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 15 a 29 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 30 a 39 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 40 a 44 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 45 a 49 años,1,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 50 a 54 años,1,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 55 a 59 años,1,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 60 a 64 años,4,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 65 a 69 años,0,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 70 a 74 años,3,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 75 a 79 años,5,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 80 a 84 años,9,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 85 a 89 años,21,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 90 a 94 años,14,Infecciosas,Infeccion intestinal
Comunitat Valenciana,001 Enfermedades infecciosas intestinales,Mujeres,De 95 años y más,9,Infecciosas,Infeccion intestinal
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,Todas las edades,19,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,Menores de 1 año,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 1 a 14 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 15 a 29 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 30 a 39 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 40 a 44 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 45 a 49 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 50 a 54 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 55 a 59 años,3,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 60 a 64 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 65 a 69 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 70 a 74 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 75 a 79 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 80 a 84 años,8,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 85 a 89 años,2,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 90 a 94 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Ambos sexos,De 95 años y más,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,Todas las edades,13,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,Menores de 1 año,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 1 a 14 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 15 a 29 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 30 a 39 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 40 a 44 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 45 a 49 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 50 a 54 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 55 a 59 años,3,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 60 a 64 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 65 a 69 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 70 a 74 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 75 a 79 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 80 a 84 años,6,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 85 a 89 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 90 a 94 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Hombres,De 95 años y más,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,Todas las edades,6,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,Menores de 1 año,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 1 a 14 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 15 a 29 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 30 a 39 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 40 a 44 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 45 a 49 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 50 a 54 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 55 a 59 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 60 a 64 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 65 a 69 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 70 a 74 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 75 a 79 años,1,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 80 a 84 años,2,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 85 a 89 años,2,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 90 a 94 años,0,Infecciosas,Tuberculosis
Comunitat Valenciana,002 Tuberculosis y sus efectos tardíos,Mujeres,De 95 años y más,1,Infecciosas,Tuberculosis
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,Todas las edades,2,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,Menores de 1 año,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 1 a 14 años,1,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 15 a 29 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 30 a 39 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 40 a 44 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 45 a 49 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 50 a 54 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 55 a 59 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 60 a 64 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 65 a 69 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 70 a 74 años,1,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 75 a 79 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 80 a 84 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 85 a 89 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 90 a 94 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Ambos sexos,De 95 años y más,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,Todas las edades,1,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,Menores de 1 año,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 1 a 14 años,1,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 15 a 29 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 30 a 39 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 40 a 44 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 45 a 49 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 50 a 54 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 55 a 59 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 60 a 64 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 65 a 69 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 70 a 74 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 75 a 79 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 80 a 84 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 85 a 89 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 90 a 94 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Hombres,De 95 años y más,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,Todas las edades,1,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,Menores de 1 año,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 1 a 14 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 15 a 29 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 30 a 39 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 40 a 44 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 45 a 49 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 50 a 54 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 55 a 59 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 60 a 64 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 65 a 69 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 70 a 74 años,1,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 75 a 79 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 80 a 84 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 85 a 89 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 90 a 94 años,0,Infecciosas,Meningococa
Comunitat Valenciana,003 Enfermedad meningocócica,Mujeres,De 95 años y más,0,Infecciosas,Meningococa
Comunitat Valenciana,004 Septicemia,Ambos sexos,Todas las edades,373,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,Menores de 1 año,0,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 1 a 14 años,1,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 15 a 29 años,0,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 30 a 39 años,2,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 40 a 44 años,1,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 45 a 49 años,3,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 50 a 54 años,4,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 55 a 59 años,8,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 60 a 64 años,15,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 65 a 69 años,18,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 70 a 74 años,27,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 75 a 79 años,51,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 80 a 84 años,64,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 85 a 89 años,87,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 90 a 94 años,62,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Ambos sexos,De 95 años y más,30,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Hombres,Todas las edades,175,Infecciosas,Septicemia
Comunitat Valenciana,004 Septicemia,Hombres,Menores de 1 año,0,Infecciosas,Septicemia
